Id,MSSubClass,Neighborhood,HouseStyle,RoofStyle,Condition1,SaleCondition,Fence,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,LotArea,TotalBsmtSF,GarageCars,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,SalePrice
1262,60,SawyerW,1.5Fin,Gable,RRAe,Partial,NA,9,8,1933,1948,,,1299.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,692.0,399.0,380226.4695219312
1263,70,Somerst,2Story,Gambrel,Norm,Normal,MnPrv,4,5,2003,2010,2934.0,12898.0,1849.0,1.0,2.0,0.0,2.0,2.0,5.0,1.0,90.0,105.0,325309.0182515023
1264,90,NWAmes,1Story,Flat,Feedr,Partial,NA,6,7,1919,1930,,8510.0,1805.0,3.0,3.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,235117.27662270868
1265,50,OldTown,2Story,Gambrel,Norm,Normal,NA,4,7,1973,1997,3005.0,13153.0,33.0,3.0,2.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,309132.7576287886
1266,80,NAmes,1.5Fin,Hip,PosN,Family,MnWw,9,6,1924,1963,4023.0,18982.0,1600.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,436819.4727748482
1267,85,NAmes,2Story,Mansard,RRAe,Abnorml,GdWo,6,6,1936,1971,3095.0,5307.0,378.0,0.0,2.0,1.0,2.0,2.0,6.0,2.0,435.0,0.0,296990.35862248443
1268,70,Edwards,SLvl,Gable,RRAe,Normal,NA,7,7,1953,2000,2817.0,2660.0,,,1.0,1.0,5.0,2.0,8.0,0.0,455.0,34.0,337090.8285123619
1269,40,SawyerW,1.5Fin,Gable,Artery,Normal,NA,8,7,1939,1956,1395.0,11242.0,1616.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,264152.89444994606
1270,20,NAmes,SLvl,Gambrel,Artery,Normal,NA,10,7,1997,2010,3669.0,3702.0,516.0,1.0,2.0,1.0,4.0,1.0,6.0,2.0,577.0,183.0,412812.80251731246
1271,60,Edwards,SFoyer,Flat,Norm,Normal,NA,5,10,2007,2010,2306.0,5780.0,132.0,3.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,229.0,248054.45788860501
1272,40,CollgCr,1Story,Hip,RRAe,Normal,NA,8,6,1955,1957,1551.0,16108.0,838.0,0.0,0.0,0.0,5.0,1.0,8.0,1.0,384.0,0.0,270977.29100149596
1273,75,SawyerW,2Story,Gambrel,Norm,Normal,MnPrv,9,7,1958,1977,2459.0,9230.0,605.0,,3.0,0.0,4.0,2.0,8.0,2.0,366.0,5.0,335313.19581218145
1274,40,Gilbert,SFoyer,Flat,Feedr,Partial,NA,3,8,1906,1919,988.0,11664.0,,0.0,2.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,114757.35979023279
1275,90,Sawyer,1.5Fin,Flat,PosN,Normal,NA,8,5,1925,1948,4205.0,15858.0,164.0,1.0,2.0,1.0,3.0,2.0,7.0,3.0,377.0,245.0,415416.90760204033
1276,90,Sawyer,2Story,Hip,Norm,Abnorml,NA,6,3,1904,1911,3309.0,3877.0,88.0,,3.0,1.0,5.0,1.0,9.0,3.0,779.0,0.0,317849.3239681599
1277,90,Gilbert,1.5Fin,Gambrel,PosN,Normal,NA,7,6,1995,2010,1806.0,10354.0,874.0,3.0,2.0,1.0,2.0,1.0,6.0,3.0,33.0,49.0,289194.5905827291
1278,75,Sawyer,SLvl,Flat,Norm,Normal,NA,7,8,1925,1967,3675.0,2137.0,1539.0,3.0,2.0,0.0,3.0,2.0,6.0,1.0,200.0,0.0,382678.25402219204
1279,30,NAmes,2Story,Mansard,Artery,Normal,NA,5,5,1937,1985,716.0,,629.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,680.0,0.0,188009.5280280155
1280,120,NWAmes,1Story,Flat,Artery,Normal,NA,4,7,1993,1997,2044.0,5648.0,646.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,220298.16621594067
1281,20,Sawyer,2Story,Hip,Norm,Normal,NA,4,1,1979,1984,3105.0,18358.0,328.0,1.0,3.0,1.0,4.0,1.0,7.0,2.0,278.0,0.0,291340.40305993904
1282,70,Sawyer,SLvl,Gable,PosN,Normal,NA,4,5,1968,2010,594.0,6324.0,565.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,404.0,337.0,167488.82844282468
1283,85,Edwards,SFoyer,Hip,PosN,Family,GdPrv,7,6,1904,1946,3334.0,5203.0,597.0,,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,299697.7943444664
1284,30,NWAmes,SLvl,Gambrel,Feedr,Normal,NA,6,4,1962,1991,3773.0,1762.0,,,0.0,1.0,2.0,1.0,5.0,3.0,141.0,361.0,344007.87625402206
1285,60,Edwards,SLvl,Hip,Feedr,Normal,NA,5,8,1962,1978,2876.0,3965.0,687.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,755.0,0.0,320364.7119748229
1286,60,NAmes,1Story,Flat,RRAe,Normal,MnWw,7,4,1935,1960,1324.0,5497.0,566.0,3.0,3.0,1.0,4.0,2.0,6.0,3.0,0.0,0.0,254014.43457196548
1287,40,SawyerW,2Story,Hip,Feedr,Normal,MnPrv,7,8,1982,2008,3496.0,5718.0,1361.0,0.0,3.0,0.0,1.0,2.0,4.0,3.0,30.0,0.0,384664.5510751642
1288,30,OldTown,1Story,Mansard,Norm,Normal,NA,7,5,2003,2010,1856.0,15158.0,676.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,259098.0332027593
1289,90,CollgCr,1Story,Mansard,RRAe,Family,NA,9,10,1928,1954,3443.0,17919.0,1509.0,0.0,3.0,1.0,4.0,2.0,7.0,0.0,322.0,9.0,386198.0859475145
1290,90,Gilbert,SLvl,Mansard,Feedr,Normal,NA,6,6,1936,1937,3012.0,17325.0,1209.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,455.0,0.0,312887.86006314267
1291,30,OldTown,SLvl,Gambrel,Artery,Normal,NA,8,4,1935,1969,873.0,19192.0,1280.0,2.0,3.0,1.0,3.0,2.0,7.0,2.0,0.0,96.0,280488.5871906532
1292,45,NWAmes,1Story,Flat,RRAe,Normal,MnWw,4,3,1992,2010,899.0,18117.0,1167.0,0.0,1.0,0.0,4.0,1.0,8.0,3.0,669.0,0.0,206226.5198194412
1293,50,Somerst,SFoyer,Gable,Artery,Abnorml,NA,8,4,1908,1922,560.0,9926.0,1845.0,2.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,254305.40520903375
1294,40,NAmes,1.5Fin,Gable,PosN,Normal,NA,10,6,1999,2004,787.0,8713.0,511.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,292.0,0.0,238689.57631442175
1295,20,SawyerW,1Story,Flat,RRAe,Normal,NA,8,7,1986,1993,1698.0,13511.0,1964.0,2.0,0.0,0.0,4.0,2.0,8.0,1.0,218.0,127.0,300759.9289420178
1296,70,NridgHt,SLvl,Gambrel,PosN,Normal,NA,7,6,1953,1995,602.0,7409.0,412.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,233.0,145954.830925067
1297,60,OldTown,SLvl,Gable,PosN,Normal,NA,7,6,1964,1986,4253.0,12668.0,276.0,3.0,0.0,1.0,2.0,2.0,4.0,0.0,624.0,341.0,366292.5536170838
1298,85,Gilbert,1.5Fin,Flat,RRAe,Normal,NA,6,6,1999,2010,4166.0,19997.0,1652.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,421436.33070062357
1299,45,NridgHt,SFoyer,Mansard,Artery,Normal,NA,7,6,1985,2010,1190.0,5165.0,1791.0,3.0,0.0,1.0,3.0,2.0,7.0,3.0,46.0,0.0,272636.2812099525
1300,70,NAmes,2Story,Mansard,Artery,Normal,MnWw,8,7,1930,1933,1745.0,15732.0,185.0,0.0,1.0,1.0,4.0,2.0,7.0,0.0,642.0,227.0,225493.25211626384
1301,45,Sawyer,SFoyer,Flat,RRAe,Normal,MnPrv,10,6,1905,1915,3468.0,18806.0,1199.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,448.0,248.0,335079.6974752298
1302,20,Somerst,1.5Fin,Flat,Norm,Family,MnWw,6,7,1973,2010,3142.0,11441.0,1025.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,358.0,326083.5910363358
1303,80,Gilbert,SLvl,Gable,Artery,Partial,MnWw,3,10,1916,1943,2826.0,8086.0,440.0,,3.0,1.0,2.0,2.0,5.0,0.0,354.0,0.0,234046.3217462155
1304,80,NWAmes,1Story,Gable,Feedr,Normal,MnWw,7,5,1909,1910,4456.0,6213.0,1041.0,,3.0,0.0,1.0,1.0,5.0,1.0,356.0,111.0,412750.76128851116
1305,75,Gilbert,1Story,Hip,Artery,Normal,GdWo,4,2,2009,2010,3019.0,4607.0,1371.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,236.0,0.0,312430.06145345705
1306,20,Gilbert,SLvl,Mansard,PosN,Family,NA,5,4,1952,1958,3177.0,7444.0,1148.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,727.0,326.0,311259.8706887399
1307,80,OldTown,2Story,Gable,Artery,Normal,NA,6,6,1972,2010,2508.0,15311.0,1039.0,2.0,2.0,1.0,4.0,1.0,7.0,0.0,733.0,0.0,290560.1604194021
1308,75,OldTown,2Story,Gambrel,Artery,Alloca,NA,8,5,1924,1963,2600.0,11034.0,1771.0,1.0,2.0,1.0,4.0,1.0,7.0,2.0,0.0,223.0,346630.7049111518
1309,60,Somerst,SFoyer,Hip,Artery,Normal,MnPrv,5,8,1911,1952,1664.0,,451.0,1.0,0.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,210533.93137419963
1310,75,NWAmes,1Story,Gable,Feedr,Normal,MnPrv,5,6,1906,1929,,11528.0,1247.0,3.0,3.0,0.0,2.0,1.0,4.0,0.0,323.0,196.0,294798.41156889807
1311,30,NridgHt,1.5Fin,Gable,RRAe,Normal,NA,3,6,1939,1952,4172.0,16467.0,633.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,17.0,358891.7310753436
1312,40,Edwards,2Story,Gambrel,Feedr,Partial,GdPrv,9,7,1900,1944,2007.0,1753.0,1947.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,624.0,119.0,292891.4623311226
1313,30,Sawyer,1Story,Gable,PosN,Normal,GdPrv,7,5,1946,1973,1032.0,1880.0,,3.0,0.0,0.0,5.0,1.0,7.0,2.0,479.0,0.0,191579.16599087388
1314,60,NWAmes,SLvl,Flat,Norm,Normal,MnPrv,3,7,1936,1967,2899.0,19248.0,1742.0,1.0,1.0,1.0,5.0,2.0,7.0,0.0,595.0,0.0,269839.7100257212
1315,90,SawyerW,1Story,Mansard,Feedr,Normal,NA,2,1,1958,1964,3640.0,15342.0,1264.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,545.0,4.0,281008.24353384355
1316,20,OldTown,1Story,Flat,RRAe,Family,NA,7,6,1965,1996,4335.0,12148.0,429.0,3.0,0.0,1.0,5.0,2.0,9.0,2.0,681.0,155.0,406817.23447740177
1317,60,Sawyer,SFoyer,Hip,Norm,Normal,NA,5,8,1934,1963,2668.0,18261.0,1517.0,3.0,2.0,1.0,3.0,1.0,6.0,1.0,338.0,216.0,306913.6602091624
1318,45,NridgHt,SLvl,Mansard,Artery,Partial,NA,7,7,1950,1964,3652.0,12399.0,482.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,591.0,0.0,332766.6145422617
1319,120,Somerst,1Story,Gable,Feedr,Normal,MnPrv,6,8,1908,1946,1501.0,11132.0,524.0,2.0,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,228537.95042703408
1320,75,Edwards,SFoyer,Hip,PosN,Abnorml,NA,9,6,1933,1939,2196.0,5412.0,689.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,291515.23870786076
1321,40,CollgCr,1.5Fin,Gable,Norm,Normal,NA,5,7,2008,2010,,16497.0,1363.0,3.0,2.0,1.0,4.0,1.0,6.0,3.0,0.0,79.0,327581.375953731
1322,45,OldTown,SLvl,Gable,Artery,Normal,NA,7,6,2010,2010,1829.0,15652.0,783.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,398.0,0.0,291440.2669700466
1323,70,NridgHt,1Story,Mansard,Artery,Normal,NA,3,6,1953,1981,3364.0,6968.0,1138.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,287872.44800936116
1324,20,NWAmes,SLvl,Hip,PosN,Normal,NA,9,3,2004,2009,4034.0,15139.0,1105.0,2.0,3.0,0.0,4.0,2.0,6.0,0.0,499.0,303.0,441930.8644667456
1325,20,NWAmes,SFoyer,Gable,Artery,Normal,GdWo,10,5,1955,1982,1806.0,14951.0,393.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,517.0,367.0,290448.5736608864
1326,80,CollgCr,SLvl,Mansard,Norm,Normal,NA,8,6,1913,1939,1043.0,3260.0,465.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,265.0,208821.7513236636
1327,85,Gilbert,2Story,Mansard,PosN,Normal,MnWw,6,3,1996,2010,3801.0,,613.0,2.0,1.0,1.0,5.0,1.0,7.0,3.0,425.0,0.0,371749.78155857074
1328,80,NAmes,SLvl,Hip,Norm,Abnorml,NA,5,7,1946,1959,3898.0,12507.0,444.0,1.0,3.0,1.0,5.0,1.0,9.0,1.0,0.0,0.0,326789.22655057476
1329,40,Gilbert,SFoyer,Flat,RRAe,Normal,NA,8,7,1967,1998,4239.0,13036.0,1837.0,3.0,2.0,0.0,3.0,1.0,5.0,2.0,719.0,198.0,452158.997358587
1330,90,Edwards,1Story,Gambrel,Feedr,Partial,GdWo,8,8,1972,1985,1520.0,13676.0,762.0,1.0,0.0,0.0,5.0,2.0,7.0,0.0,81.0,0.0,252674.80958382125
1331,40,Somerst,SLvl,Flat,Norm,Normal,MnPrv,5,4,1934,1961,3376.0,8404.0,809.0,3.0,3.0,1.0,5.0,2.0,9.0,3.0,0.0,253.0,369965.1398152079
1332,90,Sawyer,SFoyer,Gambrel,Norm,Normal,MnPrv,6,8,1981,2010,3362.0,16958.0,1344.0,1.0,2.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,376580.5941998276
1333,45,Somerst,2Story,Hip,PosN,Normal,MnPrv,6,3,1955,1987,3660.0,9744.0,1576.0,2.0,1.0,1.0,5.0,2.0,7.0,0.0,724.0,196.0,382764.8771660148
1334,60,NWAmes,1.5Fin,Mansard,PosN,Normal,NA,8,6,1940,1979,3724.0,5312.0,1376.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,412351.50058162166
1335,120,NridgHt,2Story,Flat,RRAe,Normal,GdPrv,7,7,1933,1977,4310.0,3629.0,1102.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,482.0,127.0,427796.0423053702
1336,50,SawyerW,1.5Fin,Gable,PosN,Normal,NA,7,4,1982,2010,2407.0,17736.0,1952.0,0.0,3.0,0.0,5.0,2.0,9.0,1.0,603.0,272.0,312899.00069168524
1337,80,Gilbert,SLvl,Gambrel,PosN,Normal,GdPrv,7,2,1927,1966,803.0,14582.0,1799.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,214693.40199165742
1338,75,OldTown,SLvl,Gable,Feedr,Normal,GdWo,5,2,1913,1956,1269.0,10037.0,404.0,3.0,3.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,191890.67718109462
1339,20,Sawyer,2Story,Mansard,RRAe,Partial,MnWw,6,6,1997,2009,4046.0,5372.0,320.0,3.0,3.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0,393237.38973310974
1340,85,Somerst,SLvl,Mansard,Artery,AdjLand,MnPrv,3,7,1936,1950,3879.0,3285.0,785.0,2.0,3.0,1.0,4.0,1.0,8.0,2.0,622.0,55.0,350311.7165722874
1341,50,NridgHt,1.5Fin,Gable,Norm,Normal,MnPrv,8,4,1971,1997,544.0,4326.0,1670.0,1.0,2.0,1.0,4.0,2.0,8.0,2.0,182.0,0.0,244831.60129289693
1342,60,CollgCr,SFoyer,Flat,Artery,Normal,NA,6,4,1979,2002,1970.0,3453.0,,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,305886.496571047
1343,45,CollgCr,SFoyer,Hip,Norm,Normal,NA,6,6,1993,2010,1480.0,11294.0,1405.0,2.0,0.0,1.0,2.0,2.0,5.0,3.0,130.0,293.0,264280.8632728972
1344,120,NridgHt,1.5Fin,Gable,RRAe,Normal,MnWw,5,5,1969,1969,1782.0,5159.0,1380.0,2.0,3.0,0.0,4.0,2.0,8.0,3.0,212.0,288.0,259445.5472610917
1345,70,CollgCr,1.5Fin,Gambrel,Feedr,Normal,MnPrv,5,7,1978,1984,3055.0,3864.0,467.0,1.0,2.0,0.0,5.0,2.0,8.0,0.0,685.0,345.0,292218.00655476114
1346,75,SawyerW,1.5Fin,Gable,Norm,Normal,NA,7,9,1992,2010,2540.0,6730.0,1184.0,0.0,3.0,0.0,5.0,2.0,7.0,3.0,0.0,0.0,312512.4436435128
1347,70,NWAmes,SLvl,Gable,RRAe,Normal,GdPrv,5,7,2004,2010,2423.0,14439.0,368.0,0.0,2.0,1.0,5.0,2.0,7.0,0.0,0.0,265.0,267592.39987634146
1348,45,Sawyer,2Story,Mansard,Feedr,Normal,NA,3,8,1905,1920,2240.0,10683.0,1079.0,1.0,2.0,0.0,5.0,2.0,8.0,2.0,0.0,0.0,233925.1889535391
1349,75,Sawyer,2Story,Hip,Artery,Normal,GdPrv,8,6,1982,1997,3066.0,4343.0,387.0,2.0,0.0,1.0,5.0,2.0,9.0,1.0,775.0,0.0,328733.5257414832
1350,85,NridgHt,2Story,Mansard,Norm,Normal,GdPrv,6,7,1919,1947,3232.0,15351.0,151.0,,1.0,1.0,3.0,1.0,5.0,1.0,181.0,284.0,308569.83344506624
1351,30,NAmes,1Story,Flat,Norm,Normal,NA,6,5,1998,2010,673.0,10556.0,1934.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,222196.58565612652
1352,30,Edwards,2Story,Flat,PosN,Abnorml,NA,6,3,1905,1913,1048.0,4954.0,1786.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,50.0,228556.64878733375
1353,30,Somerst,1Story,Flat,Artery,Normal,MnPrv,8,6,1927,1952,1864.0,14287.0,1370.0,1.0,0.0,0.0,4.0,2.0,7.0,0.0,676.0,0.0,255349.55472060578
1354,120,SawyerW,1Story,Hip,Artery,Normal,NA,6,3,1921,1961,2242.0,19864.0,1251.0,2.0,2.0,0.0,3.0,1.0,5.0,3.0,0.0,0.0,304970.2645190824
1355,70,OldTown,SFoyer,Hip,RRAe,Normal,GdWo,8,8,1966,2002,4484.0,11494.0,479.0,2.0,0.0,1.0,5.0,1.0,7.0,0.0,580.0,143.0,405973.5150401609
1356,50,Somerst,1Story,Gambrel,RRAe,Normal,NA,9,7,1900,1940,4066.0,4488.0,1143.0,3.0,2.0,1.0,4.0,2.0,7.0,1.0,653.0,0.0,433974.1269463597
1357,40,Edwards,1.5Fin,Gambrel,Norm,Normal,NA,7,9,1901,1933,3095.0,7226.0,1496.0,3.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,86.0,326702.3905720402
1358,80,CollgCr,SFoyer,Gable,PosN,Normal,NA,6,5,1955,1998,644.0,12588.0,1079.0,1.0,1.0,0.0,5.0,2.0,7.0,0.0,368.0,50.0,162522.13315813182
1359,70,CollgCr,SFoyer,Hip,RRAe,Normal,GdPrv,8,6,2007,2010,902.0,19988.0,563.0,2.0,0.0,1.0,5.0,1.0,8.0,1.0,0.0,0.0,240544.66578791704
1360,75,Edwards,1.5Fin,Mansard,Feedr,Normal,NA,6,7,1958,1960,2329.0,18685.0,783.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,64.0,8.0,279063.66787676216
1361,80,NAmes,1Story,Flat,Feedr,Normal,GdPrv,6,5,1949,1954,2848.0,18764.0,1681.0,3.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,117.0,350289.96844347694
1362,30,NAmes,SLvl,Hip,Norm,Normal,GdWo,7,6,1973,2010,3142.0,16901.0,509.0,2.0,2.0,0.0,2.0,2.0,6.0,3.0,389.0,302.0,338634.26258636295
1363,80,Edwards,SLvl,Hip,Feedr,Normal,MnPrv,6,6,1961,1993,1067.0,12134.0,1922.0,3.0,1.0,1.0,5.0,1.0,9.0,3.0,599.0,0.0,276704.15569740854
1364,80,OldTown,SFoyer,Gable,Feedr,Normal,NA,4,9,1942,1954,4050.0,13485.0,1510.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,90.0,363080.74315615057
1365,45,NridgHt,1Story,Mansard,Feedr,Normal,NA,6,7,1965,2007,2472.0,15077.0,1780.0,0.0,3.0,1.0,3.0,2.0,7.0,3.0,326.0,169.0,327908.46132085565
1366,45,NAmes,1Story,Hip,RRAe,Normal,MnWw,4,4,1900,1915,2875.0,14736.0,1019.0,0.0,3.0,0.0,4.0,1.0,6.0,1.0,457.0,332.0,260918.69297737707
1367,75,Edwards,2Story,Hip,Feedr,Normal,NA,6,6,1927,1956,657.0,13316.0,447.0,2.0,3.0,0.0,2.0,1.0,6.0,2.0,650.0,0.0,195525.58329806605
1368,50,Somerst,1Story,Gable,Artery,Normal,MnWw,7,6,1974,1986,3797.0,3982.0,67.0,,1.0,0.0,5.0,2.0,7.0,2.0,0.0,0.0,349152.8062186378
1369,120,SawyerW,SLvl,Mansard,Artery,Normal,MnWw,9,4,1937,1941,2672.0,17775.0,1069.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,0.0,168.0,342839.2045847809
1370,30,Gilbert,2Story,Hip,Norm,Family,MnPrv,3,6,1906,1919,1390.0,1678.0,798.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,67.0,169348.78502822274
1371,40,NWAmes,2Story,Gambrel,Norm,Normal,MnPrv,7,5,1913,1924,1775.0,9380.0,227.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,436.0,57.0,231776.87788123384
1372,85,Edwards,SLvl,Gambrel,Norm,Normal,GdWo,6,4,1996,2010,1911.0,9531.0,1857.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,124.0,283.0,316147.59890100965
1373,80,Somerst,SLvl,Hip,RRAe,Normal,GdPrv,2,6,1936,1937,608.0,19926.0,1940.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,188603.4248374477
1374,90,Somerst,2Story,Flat,RRAe,Normal,MnPrv,5,4,1902,1913,4268.0,3156.0,747.0,0.0,3.0,0.0,5.0,2.0,9.0,1.0,261.0,184.0,346900.68640255247
1375,20,NWAmes,2Story,Gable,Norm,Normal,NA,4,6,1980,2008,3711.0,10302.0,1336.0,3.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,376373.1947715178
1376,30,SawyerW,1.5Fin,Gambrel,RRAe,Normal,NA,5,4,1958,1977,4043.0,8118.0,826.0,0.0,3.0,1.0,3.0,2.0,5.0,1.0,349.0,0.0,358758.20958201325
1377,90,SawyerW,SFoyer,Gambrel,PosN,Partial,NA,5,7,1950,1981,1914.0,3307.0,993.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,650.0,0.0,248104.53025889737
1378,85,Sawyer,SLvl,Hip,Norm,Partial,GdWo,6,5,1999,2010,2731.0,5639.0,1247.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,590.0,193.0,312294.51645389735
1379,85,NridgHt,SLvl,Gable,Norm,Normal,MnPrv,7,8,1934,1982,2333.0,9308.0,832.0,1.0,0.0,1.0,3.0,2.0,7.0,2.0,733.0,0.0,264529.0846908246
1380,90,NridgHt,SLvl,Hip,RRAe,Normal,GdPrv,1,2,1963,2004,2401.0,18452.0,1603.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,254969.07540045315
1381,40,SawyerW,1Story,Gambrel,Feedr,Normal,NA,5,6,1982,1993,2855.0,8681.0,378.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,249.0,0.0,254176.77446049417
1382,30,OldTown,2Story,Flat,Feedr,Normal,MnWw,4,5,1967,2001,2304.0,17781.0,1336.0,0.0,1.0,0.0,3.0,2.0,5.0,3.0,46.0,0.0,278124.8541260597
1383,45,Edwards,1.5Fin,Gable,Artery,Normal,NA,7,5,1923,1954,3592.0,15074.0,1966.0,0.0,0.0,1.0,3.0,2.0,7.0,0.0,0.0,297.0,351535.7621213443
1384,120,NWAmes,1Story,Flat,Norm,Normal,MnPrv,6,6,1975,2004,735.0,16650.0,1700.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,633.0,0.0,219813.96745238375
1385,70,Edwards,2Story,Gambrel,Artery,Normal,NA,7,7,1982,2010,1270.0,17294.0,91.0,1.0,1.0,0.0,4.0,1.0,6.0,1.0,272.0,0.0,177348.45604507293
1386,20,OldTown,1Story,Gable,Feedr,Normal,MnWw,5,8,1913,1920,4069.0,14707.0,227.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,576.0,0.0,355074.8741379007
1387,80,NridgHt,SLvl,Flat,PosN,Normal,MnPrv,2,5,1918,1936,4029.0,15068.0,1257.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,366.0,151.0,303250.68984833127
1388,90,Edwards,1Story,Mansard,RRAe,Normal,NA,9,4,1974,2010,3772.0,4350.0,1849.0,3.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,331.0,421305.98056294303
1389,30,NWAmes,1Story,Hip,Feedr,Normal,NA,4,7,1913,1957,1975.0,14765.0,1688.0,3.0,3.0,1.0,2.0,1.0,6.0,0.0,406.0,256.0,276133.355569115
1390,70,SawyerW,1Story,Gable,RRAe,Normal,NA,4,6,1997,1998,2325.0,2394.0,1807.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,0.0,0.0,313362.7247663687
1391,80,Edwards,1Story,Mansard,Artery,Normal,NA,4,5,1912,1935,601.0,15141.0,299.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,124144.71860225924
1392,120,NridgHt,1.5Fin,Gable,Artery,Normal,NA,10,7,2008,2010,1617.0,13596.0,1038.0,2.0,1.0,0.0,4.0,2.0,8.0,1.0,622.0,0.0,322262.0907838681
1393,75,SawyerW,2Story,Gable,RRAe,Normal,NA,7,6,1974,1982,3405.0,15503.0,1451.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,385.0,379808.1862086591
1394,50,Sawyer,SLvl,Hip,Feedr,Abnorml,NA,7,6,1949,1951,1871.0,13381.0,1249.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,267270.1207982694
1395,90,OldTown,2Story,Gambrel,Artery,Normal,NA,10,5,1929,1955,2421.0,8320.0,1554.0,3.0,0.0,1.0,2.0,2.0,5.0,3.0,187.0,0.0,356603.83086276444
1396,50,NridgHt,1.5Fin,Gambrel,Artery,Normal,MnPrv,4,6,1938,1971,992.0,8334.0,425.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,41.0,155401.06212732624
1397,75,Gilbert,SFoyer,Hip,RRAe,Normal,NA,10,5,1983,2009,2485.0,12528.0,914.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0,123.0,11.0,301346.3213841317
1398,90,Gilbert,SFoyer,Gable,Feedr,Normal,NA,5,7,1983,2001,3387.0,10244.0,895.0,,0.0,0.0,1.0,2.0,5.0,3.0,749.0,0.0,329886.9940023726
